id	header	gene	species	cluster_best	cluster_at_ngenes
HLbosTau10.ENSBTAT00000005384_PAG10_890_Pipistrellus_hanaki__Hanakis_dwarf_bat__HLpipHan1__GCA_964339955.1	HLbosTau10.ENSBTAT00000005384#PAG10#890#Pipistrellus_hanaki__Hanakis_dwarf_bat__HLpipHan1__GCA_964339955.1	PAG10	Pipistrellus_hanaki__Hanakis_dwarf_bat__HLpipHan1__GCA_964339955.1	19	12
HLbosTau10.ENSBTAT00000050664_PAG15_17461_Pipistrellus_hanaki__Hanakis_dwarf_bat__HLpipHan1__GCA_964339955.1	HLbosTau10.ENSBTAT00000050664#PAG15#17461#Pipistrellus_hanaki__Hanakis_dwarf_bat__HLpipHan1__GCA_964339955.1	PAG15	Pipistrellus_hanaki__Hanakis_dwarf_bat__HLpipHan1__GCA_964339955.1	19	12
HLbosTau10.ENSBTAT00000005399_PAG11_481_Pipistrellus_hanaki__Hanakis_dwarf_bat__HLpipHan1__GCA_964339955.1	HLbosTau10.ENSBTAT00000005399#PAG11#481#Pipistrellus_hanaki__Hanakis_dwarf_bat__HLpipHan1__GCA_964339955.1	PAG11	Pipistrellus_hanaki__Hanakis_dwarf_bat__HLpipHan1__GCA_964339955.1	19	12
HLbosTau10.ENSBTAT00000005384_PAG10_37_Pipistrellus_hanaki__Hanakis_dwarf_bat__HLpipHan1__GCA_964339955.1	HLbosTau10.ENSBTAT00000005384#PAG10#37#Pipistrellus_hanaki__Hanakis_dwarf_bat__HLpipHan1__GCA_964339955.1	PAG10	Pipistrellus_hanaki__Hanakis_dwarf_bat__HLpipHan1__GCA_964339955.1	19	12
HLbosTau10.ENSBTAT00000005384_PAG10_158216_Pipistrellus_hanaki__Hanakis_dwarf_bat__HLpipHan1__GCA_964339955.1	HLbosTau10.ENSBTAT00000005384#PAG10#158216#Pipistrellus_hanaki__Hanakis_dwarf_bat__HLpipHan1__GCA_964339955.1	PAG10	Pipistrellus_hanaki__Hanakis_dwarf_bat__HLpipHan1__GCA_964339955.1	19	12
HLbosTau10.ENSBTAT00000013786_PAG7_109548_Pipistrellus_hanaki__Hanakis_dwarf_bat__HLpipHan1__GCA_964339955.1	HLbosTau10.ENSBTAT00000013786#PAG7#109548#Pipistrellus_hanaki__Hanakis_dwarf_bat__HLpipHan1__GCA_964339955.1	PAG7	Pipistrellus_hanaki__Hanakis_dwarf_bat__HLpipHan1__GCA_964339955.1	19	12
hg38.ENST00000312403.10_PGA5_3063_Pipistrellus_hanaki__Hanakis_dwarf_bat__HLpipHan1__GCA_964339955.1	hg38.ENST00000312403.10#PGA5#3063#Pipistrellus_hanaki__Hanakis_dwarf_bat__HLpipHan1__GCA_964339955.1	PGA5	Pipistrellus_hanaki__Hanakis_dwarf_bat__HLpipHan1__GCA_964339955.1	50	36
HLbosTau10.ENSBTAT00000025517_PAG2_19353_Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1A__GCA_963693515.1	HLbosTau10.ENSBTAT00000025517#PAG2#19353#Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1A__GCA_963693515.1	PAG2	Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1A__GCA_963693515.1	19	12
HLbosTau10.ENSBTAT00000005384_PAG10_13245_Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1A__GCA_963693515.1	HLbosTau10.ENSBTAT00000005384#PAG10#13245#Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1A__GCA_963693515.1	PAG10	Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1A__GCA_963693515.1	19	12
HLbosTau10.ENSBTAT00000005399_PAG11_1496_Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1A__GCA_963693515.1	HLbosTau10.ENSBTAT00000005399#PAG11#1496#Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1A__GCA_963693515.1	PAG11	Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1A__GCA_963693515.1	19	12
HLbosTau10.ENSBTAT00000005384_PAG10_718_Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1A__GCA_963693515.1	HLbosTau10.ENSBTAT00000005384#PAG10#718#Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1A__GCA_963693515.1	PAG10	Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1A__GCA_963693515.1	19	12
HLbosTau10.ENSBTAT00000005384_PAG10_36_Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1A__GCA_963693515.1	HLbosTau10.ENSBTAT00000005384#PAG10#36#Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1A__GCA_963693515.1	PAG10	Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1A__GCA_963693515.1	19	12
mm10.ENSMUST00000025647_Pga5_34673_Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1A__GCA_963693515.1	mm10.ENSMUST00000025647#Pga5#34673#Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1A__GCA_963693515.1	Pga5	Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1A__GCA_963693515.1	19	12
HLbosTau10.ENSBTAT00000005384_PAG10_5905_Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1A__GCA_963693515.1	HLbosTau10.ENSBTAT00000005384#PAG10#5905#Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1A__GCA_963693515.1	PAG10	Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1A__GCA_963693515.1	19	12
HLbosTau10.ENSBTAT00000050664_PAG15_14163_Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1A__GCA_963693515.1	HLbosTau10.ENSBTAT00000050664#PAG15#14163#Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1A__GCA_963693515.1	PAG15	Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1A__GCA_963693515.1	19	12
HLbosTau10.ENSBTAT00000005384_PAG10_42692_Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1A__GCA_963693515.1	HLbosTau10.ENSBTAT00000005384#PAG10#42692#Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1A__GCA_963693515.1	PAG10	Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1A__GCA_963693515.1	19	12
mm10.ENSMUST00000025647_Pga5_82_Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1A__GCA_963693515.1	mm10.ENSMUST00000025647#Pga5#82#Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1A__GCA_963693515.1	Pga5	Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1A__GCA_963693515.1	19	12
hg38.ENST00000325558.11_PGA3_34364_Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1A__GCA_963693515.1	hg38.ENST00000325558.11#PGA3#34364#Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1A__GCA_963693515.1	PGA3	Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1A__GCA_963693515.1	19	12
hg38.ENST00000312403.10_PGA5_21_Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1A__GCA_963693515.1	hg38.ENST00000312403.10#PGA5#21#Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1A__GCA_963693515.1	PGA5	Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1A__GCA_963693515.1	50	36
HLbosTau10.ENSBTAT00000025517_PAG2_16978_Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1B__GCA_963693525.1	HLbosTau10.ENSBTAT00000025517#PAG2#16978#Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1B__GCA_963693525.1	PAG2	Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1B__GCA_963693525.1	19	12
HLbosTau10.ENSBTAT00000005384_PAG10_24714_Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1B__GCA_963693525.1	HLbosTau10.ENSBTAT00000005384#PAG10#24714#Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1B__GCA_963693525.1	PAG10	Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1B__GCA_963693525.1	19	12
HLbosTau10.ENSBTAT00000005384_PAG10_966_Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1B__GCA_963693525.1	HLbosTau10.ENSBTAT00000005384#PAG10#966#Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1B__GCA_963693525.1	PAG10	Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1B__GCA_963693525.1	19	12
HLbosTau10.ENSBTAT00000005384_PAG10_641_Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1B__GCA_963693525.1	HLbosTau10.ENSBTAT00000005384#PAG10#641#Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1B__GCA_963693525.1	PAG10	Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1B__GCA_963693525.1	19	12
HLbosTau10.ENSBTAT00000025517_PAG2_281456_Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1B__GCA_963693525.1	HLbosTau10.ENSBTAT00000025517#PAG2#281456#Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1B__GCA_963693525.1	PAG2	Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1B__GCA_963693525.1	19	12
HLbosTau10.ENSBTAT00000005384_PAG10_34_Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1B__GCA_963693525.1	HLbosTau10.ENSBTAT00000005384#PAG10#34#Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1B__GCA_963693525.1	PAG10	Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1B__GCA_963693525.1	19	12
mm10.ENSMUST00000025647_Pga5_68902_Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1B__GCA_963693525.1	mm10.ENSMUST00000025647#Pga5#68902#Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1B__GCA_963693525.1	Pga5	Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1B__GCA_963693525.1	19	12
mm10.ENSMUST00000025647_Pga5_101466_Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1B__GCA_963693525.1	mm10.ENSMUST00000025647#Pga5#101466#Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1B__GCA_963693525.1	Pga5	Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1B__GCA_963693525.1	19	12
mm10.ENSMUST00000025647_Pga5_79_Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1B__GCA_963693525.1	mm10.ENSMUST00000025647#Pga5#79#Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1B__GCA_963693525.1	Pga5	Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1B__GCA_963693525.1	19	12
HLbosTau10.ENSBTAT00000005384_PAG10_31647_Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1B__GCA_963693525.1	HLbosTau10.ENSBTAT00000005384#PAG10#31647#Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1B__GCA_963693525.1	PAG10	Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1B__GCA_963693525.1	19	12
hg38.ENST00000325558.11_PGA3_24339_Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1B__GCA_963693525.1	hg38.ENST00000325558.11#PGA3#24339#Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1B__GCA_963693525.1	PGA3	Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1B__GCA_963693525.1	19	12
hg38.ENST00000312403.10_PGA5_20_Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1B__GCA_963693525.1	hg38.ENST00000312403.10#PGA5#20#Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1B__GCA_963693525.1	PGA5	Pipistrellus_nathusii__Nathusiuss_pipistrelle__HLpipNat1B__GCA_963693525.1	50	36
hg38.ENST00000325558.11_PGA3_26_Pipistrellus_pipistrellus__common_pipistrelle__HLpipPip2__GCA_903992545.1	hg38.ENST00000325558.11#PGA3#26#Pipistrellus_pipistrellus__common_pipistrelle__HLpipPip2__GCA_903992545.1	PGA3	Pipistrellus_pipistrellus__common_pipistrelle__HLpipPip2__GCA_903992545.1	50	36
HLbosTau10.NM_176628_PAG19_3144_Pipistrellus_pipistrellus__common_pipistrelle__HLpipPip2__GCA_903992545.1	HLbosTau10.NM_176628#PAG19#3144#Pipistrellus_pipistrellus__common_pipistrelle__HLpipPip2__GCA_903992545.1	PAG19	Pipistrellus_pipistrellus__common_pipistrelle__HLpipPip2__GCA_903992545.1	19	12
HLbosTau10.ENSBTAT00000025593_PAG5_72291_Pipistrellus_pipistrellus__common_pipistrelle__HLpipPip2__GCA_903992545.1	HLbosTau10.ENSBTAT00000025593#PAG5#72291#Pipistrellus_pipistrellus__common_pipistrelle__HLpipPip2__GCA_903992545.1	PAG5	Pipistrellus_pipistrellus__common_pipistrelle__HLpipPip2__GCA_903992545.1	19	12
HLbosTau10.ENSBTAT00000013786_PAG7_2590_Pipistrellus_pipistrellus__common_pipistrelle__HLpipPip2__GCA_903992545.1	HLbosTau10.ENSBTAT00000013786#PAG7#2590#Pipistrellus_pipistrellus__common_pipistrelle__HLpipPip2__GCA_903992545.1	PAG7	Pipistrellus_pipistrellus__common_pipistrelle__HLpipPip2__GCA_903992545.1	19	12
HLbosTau10.ENSBTAT00000005399_PAG11_827_Pipistrellus_pipistrellus__common_pipistrelle__HLpipPip2__GCA_903992545.1	HLbosTau10.ENSBTAT00000005399#PAG11#827#Pipistrellus_pipistrellus__common_pipistrelle__HLpipPip2__GCA_903992545.1	PAG11	Pipistrellus_pipistrellus__common_pipistrelle__HLpipPip2__GCA_903992545.1	19	12
HLbosTau10.ENSBTAT00000005384_PAG10_473927_Pipistrellus_pipistrellus__common_pipistrelle__HLpipPip2__GCA_903992545.1	HLbosTau10.ENSBTAT00000005384#PAG10#473927#Pipistrellus_pipistrellus__common_pipistrelle__HLpipPip2__GCA_903992545.1	PAG10	Pipistrellus_pipistrellus__common_pipistrelle__HLpipPip2__GCA_903992545.1	19	12
HLbosTau10.ENSBTAT00000005384_PAG10_41_Pipistrellus_pipistrellus__common_pipistrelle__HLpipPip2__GCA_903992545.1	HLbosTau10.ENSBTAT00000005384#PAG10#41#Pipistrellus_pipistrellus__common_pipistrelle__HLpipPip2__GCA_903992545.1	PAG10	Pipistrellus_pipistrellus__common_pipistrelle__HLpipPip2__GCA_903992545.1	19	12
HLbosTau10.ENSBTAT00000005384_PAG10_3279_Pipistrellus_pipistrellus__common_pipistrelle__HLpipPip2__GCA_903992545.1	HLbosTau10.ENSBTAT00000005384#PAG10#3279#Pipistrellus_pipistrellus__common_pipistrelle__HLpipPip2__GCA_903992545.1	PAG10	Pipistrellus_pipistrellus__common_pipistrelle__HLpipPip2__GCA_903992545.1	19	12
HLbosTau10.ENSBTAT00000005384_PAG10_3277_Pipistrellus_pipistrellus__common_pipistrelle__HLpipPip2__GCA_903992545.1	HLbosTau10.ENSBTAT00000005384#PAG10#3277#Pipistrellus_pipistrellus__common_pipistrelle__HLpipPip2__GCA_903992545.1	PAG10	Pipistrellus_pipistrellus__common_pipistrelle__HLpipPip2__GCA_903992545.1	19	12
HLbosTau10.ENSBTAT00000005384_PAG10_843_Pipistrellus_pipistrellus__common_pipistrelle__HLpipPip2__GCA_903992545.1	HLbosTau10.ENSBTAT00000005384#PAG10#843#Pipistrellus_pipistrellus__common_pipistrelle__HLpipPip2__GCA_903992545.1	PAG10	Pipistrellus_pipistrellus__common_pipistrelle__HLpipPip2__GCA_903992545.1	19	12
mm10.ENSMUST00000025647_Pga5_507136_Pipistrellus_pipistrellus__common_pipistrelle__HLpipPip2__GCA_903992545.1	mm10.ENSMUST00000025647#Pga5#507136#Pipistrellus_pipistrellus__common_pipistrelle__HLpipPip2__GCA_903992545.1	Pga5	Pipistrellus_pipistrellus__common_pipistrelle__HLpipPip2__GCA_903992545.1	19	12
HLbosTau10.ENSBTAT00000025567_PAG12_583299_Pipistrellus_pipistrellus__common_pipistrelle__HLpipPip2__GCA_903992545.1	HLbosTau10.ENSBTAT00000025567#PAG12#583299#Pipistrellus_pipistrellus__common_pipistrelle__HLpipPip2__GCA_903992545.1	PAG12	Pipistrellus_pipistrellus__common_pipistrelle__HLpipPip2__GCA_903992545.1	19	12
hg38.ENST00000312403.10_PGA5_3260_Pipistrellus_pygmaeus__soprano_pipistrelle__HLpipPyg1__GCA_949987585.1	hg38.ENST00000312403.10#PGA5#3260#Pipistrellus_pygmaeus__soprano_pipistrelle__HLpipPyg1__GCA_949987585.1	PGA5	Pipistrellus_pygmaeus__soprano_pipistrelle__HLpipPyg1__GCA_949987585.1	50	36
hg38.ENST00000378149.9_PGA4_3260_Pipistrellus_pygmaeus__soprano_pipistrelle__HLpipPyg1__GCA_949987585.1	hg38.ENST00000378149.9#PGA4#3260#Pipistrellus_pygmaeus__soprano_pipistrelle__HLpipPyg1__GCA_949987585.1	PGA4	Pipistrellus_pygmaeus__soprano_pipistrelle__HLpipPyg1__GCA_949987585.1	19	12
hg38.ENST00000325558.11_PGA3_3260_Pipistrellus_pygmaeus__soprano_pipistrelle__HLpipPyg1__GCA_949987585.1	hg38.ENST00000325558.11#PGA3#3260#Pipistrellus_pygmaeus__soprano_pipistrelle__HLpipPyg1__GCA_949987585.1	PGA3	Pipistrellus_pygmaeus__soprano_pipistrelle__HLpipPyg1__GCA_949987585.1	19	12
HLbosTau10.ENSBTAT00000013786_PAG7_2801_Pipistrellus_pygmaeus__soprano_pipistrelle__HLpipPyg1__GCA_949987585.1	HLbosTau10.ENSBTAT00000013786#PAG7#2801#Pipistrellus_pygmaeus__soprano_pipistrelle__HLpipPyg1__GCA_949987585.1	PAG7	Pipistrellus_pygmaeus__soprano_pipistrelle__HLpipPyg1__GCA_949987585.1	19	12
mm10.ENSMUST00000025647_Pga5_167337_Pipistrellus_pygmaeus__soprano_pipistrelle__HLpipPyg1__GCA_949987585.1	mm10.ENSMUST00000025647#Pga5#167337#Pipistrellus_pygmaeus__soprano_pipistrelle__HLpipPyg1__GCA_949987585.1	Pga5	Pipistrellus_pygmaeus__soprano_pipistrelle__HLpipPyg1__GCA_949987585.1	19	12
HLbosTau10.ENSBTAT00000005384_PAG10_961_Pipistrellus_pygmaeus__soprano_pipistrelle__HLpipPyg1__GCA_949987585.1	HLbosTau10.ENSBTAT00000005384#PAG10#961#Pipistrellus_pygmaeus__soprano_pipistrelle__HLpipPyg1__GCA_949987585.1	PAG10	Pipistrellus_pygmaeus__soprano_pipistrelle__HLpipPyg1__GCA_949987585.1	19	12
HLbosTau10.ENSBTAT00000005384_PAG10_133016_Pipistrellus_pygmaeus__soprano_pipistrelle__HLpipPyg1__GCA_949987585.1	HLbosTau10.ENSBTAT00000005384#PAG10#133016#Pipistrellus_pygmaeus__soprano_pipistrelle__HLpipPyg1__GCA_949987585.1	PAG10	Pipistrellus_pygmaeus__soprano_pipistrelle__HLpipPyg1__GCA_949987585.1	19	12
HLbosTau10.ENSBTAT00000005384_PAG10_36_Pipistrellus_pygmaeus__soprano_pipistrelle__HLpipPyg1__GCA_949987585.1	HLbosTau10.ENSBTAT00000005384#PAG10#36#Pipistrellus_pygmaeus__soprano_pipistrelle__HLpipPyg1__GCA_949987585.1	PAG10	Pipistrellus_pygmaeus__soprano_pipistrelle__HLpipPyg1__GCA_949987585.1	19	12
mm10.ENSMUST00000025647_Pga5_251039_Pipistrellus_pygmaeus__soprano_pipistrelle__HLpipPyg1__GCA_949987585.1	mm10.ENSMUST00000025647#Pga5#251039#Pipistrellus_pygmaeus__soprano_pipistrelle__HLpipPyg1__GCA_949987585.1	Pga5	Pipistrellus_pygmaeus__soprano_pipistrelle__HLpipPyg1__GCA_949987585.1	19	12
hg38.ENST00000325558.11_PGA3_11_Platyrrhinus_helleri__Hellers_broad-nosed_bat__HLplaHell1A__GCA_051107505.1	hg38.ENST00000325558.11#PGA3#11#Platyrrhinus_helleri__Hellers_broad-nosed_bat__HLplaHell1A__GCA_051107505.1	PGA3	Platyrrhinus_helleri__Hellers_broad-nosed_bat__HLplaHell1A__GCA_051107505.1	53	38
HLbosTau10.ENSBTAT00000013786_PAG7_3297_Platyrrhinus_helleri__Hellers_broad-nosed_bat__HLplaHell1A__GCA_051107505.1	HLbosTau10.ENSBTAT00000013786#PAG7#3297#Platyrrhinus_helleri__Hellers_broad-nosed_bat__HLplaHell1A__GCA_051107505.1	PAG7	Platyrrhinus_helleri__Hellers_broad-nosed_bat__HLplaHell1A__GCA_051107505.1	21	14
hg38.ENST00000312403.10_PGA5_3601_Plecotus_auritus__brown_big-eared_bat__HLpleAur1__GCA_963455305.1	hg38.ENST00000312403.10#PGA5#3601#Plecotus_auritus__brown_big-eared_bat__HLpleAur1__GCA_963455305.1	PGA5	Plecotus_auritus__brown_big-eared_bat__HLpleAur1__GCA_963455305.1	50	36
HLbosTau10.NM_176625_PAG16_138864_Plecotus_auritus__brown_big-eared_bat__HLpleAur1__GCA_963455305.1	HLbosTau10.NM_176625#PAG16#138864#Plecotus_auritus__brown_big-eared_bat__HLpleAur1__GCA_963455305.1	PAG16	Plecotus_auritus__brown_big-eared_bat__HLpleAur1__GCA_963455305.1	19	12
HLbosTau10.ENSBTAT00000005384_PAG10_2945_Plecotus_auritus__brown_big-eared_bat__HLpleAur1__GCA_963455305.1	HLbosTau10.ENSBTAT00000005384#PAG10#2945#Plecotus_auritus__brown_big-eared_bat__HLpleAur1__GCA_963455305.1	PAG10	Plecotus_auritus__brown_big-eared_bat__HLpleAur1__GCA_963455305.1	19	12
HLbosTau10.ENSBTAT00000050664_PAG15_1413_Plecotus_auritus__brown_big-eared_bat__HLpleAur1__GCA_963455305.1	HLbosTau10.ENSBTAT00000050664#PAG15#1413#Plecotus_auritus__brown_big-eared_bat__HLpleAur1__GCA_963455305.1	PAG15	Plecotus_auritus__brown_big-eared_bat__HLpleAur1__GCA_963455305.1	19	12
mm10.ENSMUST00000025647_Pga5_71604_Plecotus_auritus__brown_big-eared_bat__HLpleAur1__GCA_963455305.1	mm10.ENSMUST00000025647#Pga5#71604#Plecotus_auritus__brown_big-eared_bat__HLpleAur1__GCA_963455305.1	Pga5	Plecotus_auritus__brown_big-eared_bat__HLpleAur1__GCA_963455305.1	19	12
HLbosTau10.ENSBTAT00000005384_PAG10_3779_Plecotus_auritus__brown_big-eared_bat__HLpleAur1__GCA_963455305.1	HLbosTau10.ENSBTAT00000005384#PAG10#3779#Plecotus_auritus__brown_big-eared_bat__HLpleAur1__GCA_963455305.1	PAG10	Plecotus_auritus__brown_big-eared_bat__HLpleAur1__GCA_963455305.1	19	12
HLbosTau10.ENSBTAT00000013786_PAG7_236623_Plecotus_auritus__brown_big-eared_bat__HLpleAur1__GCA_963455305.1	HLbosTau10.ENSBTAT00000013786#PAG7#236623#Plecotus_auritus__brown_big-eared_bat__HLpleAur1__GCA_963455305.1	PAG7	Plecotus_auritus__brown_big-eared_bat__HLpleAur1__GCA_963455305.1	19	12
HLbosTau10.ENSBTAT00000025593_PAG5_678_Plecotus_auritus__brown_big-eared_bat__HLpleAur1__GCA_963455305.1	HLbosTau10.ENSBTAT00000025593#PAG5#678#Plecotus_auritus__brown_big-eared_bat__HLpleAur1__GCA_963455305.1	PAG5	Plecotus_auritus__brown_big-eared_bat__HLpleAur1__GCA_963455305.1	19	12
HLbosTau10.ENSBTAT00000038954_PAG21_1785_Plecotus_auritus__brown_big-eared_bat__HLpleAur1__GCA_963455305.1	HLbosTau10.ENSBTAT00000038954#PAG21#1785#Plecotus_auritus__brown_big-eared_bat__HLpleAur1__GCA_963455305.1	PAG21	Plecotus_auritus__brown_big-eared_bat__HLpleAur1__GCA_963455305.1	19	12
HLbosTau10.ENSBTAT00000013786_PAG7_11783_Plecotus_auritus__brown_big-eared_bat__HLpleAur1__GCA_963455305.1	HLbosTau10.ENSBTAT00000013786#PAG7#11783#Plecotus_auritus__brown_big-eared_bat__HLpleAur1__GCA_963455305.1	PAG7	Plecotus_auritus__brown_big-eared_bat__HLpleAur1__GCA_963455305.1	19	12
hg38.ENST00000312403.10_PGA5_12063_Plecturocebus_cupreus__Coppery_titi__HLpleCup1__GCA_040437455.1	hg38.ENST00000312403.10#PGA5#12063#Plecturocebus_cupreus__Coppery_titi__HLpleCup1__GCA_040437455.1	PGA5	Plecturocebus_cupreus__Coppery_titi__HLpleCup1__GCA_040437455.1	58	38
HLbosTau10.ENSBTAT00000050648_PAG9_4470_Plecturocebus_cupreus__Coppery_titi__HLpleCup1__GCA_040437455.1	HLbosTau10.ENSBTAT00000050648#PAG9#4470#Plecturocebus_cupreus__Coppery_titi__HLpleCup1__GCA_040437455.1	PAG9	Plecturocebus_cupreus__Coppery_titi__HLpleCup1__GCA_040437455.1	32	22
HLbosTau10.ENSBTAT00000027020_ENSBTAG00000035736_39167_Plecturocebus_grovesi__Alta_Floresta_titi_monkey__HLpleGro1__GCA_963574625.1	HLbosTau10.ENSBTAT00000027020#ENSBTAG00000035736#39167#Plecturocebus_grovesi__Alta_Floresta_titi_monkey__HLpleGro1__GCA_963574625.1	ENSBTAG00000035736	Plecturocebus_grovesi__Alta_Floresta_titi_monkey__HLpleGro1__GCA_963574625.1	32	22
hg38.ENST00000312403.10_PGA5_62690_Plecturocebus_grovesi__Alta_Floresta_titi_monkey__HLpleGro1__GCA_963574625.1	hg38.ENST00000312403.10#PGA5#62690#Plecturocebus_grovesi__Alta_Floresta_titi_monkey__HLpleGro1__GCA_963574625.1	PGA5	Plecturocebus_grovesi__Alta_Floresta_titi_monkey__HLpleGro1__GCA_963574625.1	58	38
HLbosTau10.ENSBTAT00000019640_PGA5_7197_Pongo_abelii__Sumatran_orangutan__HLponAbe4__GCA_028885655.2	HLbosTau10.ENSBTAT00000019640#PGA5#7197#Pongo_abelii__Sumatran_orangutan__HLponAbe4__GCA_028885655.2	PGA5	Pongo_abelii__Sumatran_orangutan__HLponAbe4__GCA_028885655.2	58	38
HLbosTau10.ENSBTAT00000018996_ENSBTAG00000040257_80663_Pongo_abelii__Sumatran_orangutan__HLponAbe4__GCA_028885655.2	HLbosTau10.ENSBTAT00000018996#ENSBTAG00000040257#80663#Pongo_abelii__Sumatran_orangutan__HLponAbe4__GCA_028885655.2	ENSBTAG00000040257	Pongo_abelii__Sumatran_orangutan__HLponAbe4__GCA_028885655.2	58	38
hg38.ENST00000378149.9_PGA4_18067_Pongo_abelii__Sumatran_orangutan__HLponAbe4__GCA_028885655.2	hg38.ENST00000378149.9#PGA4#18067#Pongo_abelii__Sumatran_orangutan__HLponAbe4__GCA_028885655.2	PGA4	Pongo_abelii__Sumatran_orangutan__HLponAbe4__GCA_028885655.2	58	38
mm10.ENSMUST00000025647_Pga5_77_Pongo_abelii__Sumatran_orangutan__HLponAbe4__GCA_028885655.2	mm10.ENSMUST00000025647#Pga5#77#Pongo_abelii__Sumatran_orangutan__HLponAbe4__GCA_028885655.2	Pga5	Pongo_abelii__Sumatran_orangutan__HLponAbe4__GCA_028885655.2	58	38
